tx_id	gene_id	index
ENST00000608402	ENSG00000272717	146706
ENST00000561977	ENSG00000261268	146708
ENST00000265498	ENSG00000085871	146709
ENST00000364663	ENSG00000201533	146715
ENST00000230495	ENSG00000178458	146716
ENST00000509479	ENSG00000196782	146717
ENST00000516424	ENSG00000252233	146719
ENST00000509184	ENSG00000250698	146722
ENST00000394205	ENSG00000153130	146723
ENST00000516491	ENSG00000252300	146724
ENST00000512692	ENSG00000196951	146725
ENST00000511646	ENSG00000249754	146726
ENST00000476715	ENSG00000241923	146732
ENST00000325617	ENSG00000153132	146739
ENST00000515354	ENSG00000205301	146743
ENST00000323570	ENSG00000179387	146752
ENST00000262999	ENSG00000109424	146760
ENST00000484176	ENSG00000242102	146761
ENST00000512540	ENSG00000248621	146762
ENST00000442267	ENSG00000109436	146763
ENST00000502875	ENSG00000249661	146764
ENST00000384426	ENSG00000207155	146767
ENST00000503844	ENSG00000248335	146768
ENST00000609937	ENSG00000273472	146769
ENST00000410681	ENSG00000222613	146770
ENST00000420921	ENSG00000170153	146773
ENST00000262990	ENSG00000109445	146779
ENST00000514347	ENSG00000248747	146787
ENST00000459515	ENSG00000238695	146788
ENST00000511213	ENSG00000248810	146791
ENST00000515103	ENSG00000250189	146792
ENST00000608088	ENSG00000272632	146793
ENST00000508388	ENSG00000250141	146794
ENST00000296545	ENSG00000164136	146796
ENST00000513000	ENSG00000109452	146803
ENST00000462840	ENSG00000242134	146814
ENST00000502948	ENSG00000250835	146815
ENST00000514766	ENSG00000251248	146824
ENST00000509497	ENSG00000249806	146825
ENST00000507826	ENSG00000250326	146830
ENST00000512793	ENSG00000251300	146831
ENST00000307017	ENSG00000170185	146834
ENST00000512715	ENSG00000250969	146836
ENST00000363179	ENSG00000200049	146837
ENST00000317872	ENSG00000178972	146838
ENST00000262995	ENSG00000109458	146839
ENST00000579145	ENSG00000265623	146842
ENST00000475555	ENSG00000228981	146843
ENST00000494591	ENSG00000243175	146849
ENST00000502445	ENSG00000250540	146857
ENST00000283131	ENSG00000153147	146858
ENST00000500800	ENSG00000245112	146859
ENST00000512366	ENSG00000248924	146863
ENST00000511042	ENSG00000236296	146868
ENST00000329798	ENSG00000183090	146870
ENST00000499587	ENSG00000246448	146872
ENST00000506341	ENSG00000250345	146873
ENST00000358615	ENSG00000197465	146874
ENST00000502554	ENSG00000249741	146877
ENST00000509873	ENSG00000251600	146878
ENST00000506982	ENSG00000248828	146880
ENST00000283126	ENSG00000250361	146883
ENST00000360771	ENSG00000170180	146898
ENST00000568324	ENSG00000261129	146909
ENST00000504966	ENSG00000250504	146910
ENST00000512359	ENSG00000248890	146913
ENST00000296575	ENSG00000164161	146914
ENST00000511127	ENSG00000249193	146922
ENST00000512833	ENSG00000250406	146923
ENST00000509609	ENSG00000251452	146924
ENST00000507656	ENSG00000164162	146927
ENST00000410662	ENSG00000222594	146935
ENST00000296577	ENSG00000164163	146942
ENST00000454497	ENSG00000164164	146953
ENST00000459374	ENSG00000238713	146957
ENST00000487908	ENSG00000240992	146964
ENST00000610239	ENSG00000272727	146965
ENST00000536295	ENSG00000251333	146966
ENST00000505598	ENSG00000248745	146967
ENST00000302085	ENSG00000170365	146971
ENST00000508936	ENSG00000250582	146980
ENST00000513542	ENSG00000250902	146981
ENST00000504710	ENSG00000248686	146986
ENST00000281317	ENSG00000151611	146987
ENST00000513203	ENSG00000249245	146989
ENST00000504555	ENSG00000248356	146992
ENST00000438731	ENSG00000237136	146994
ENST00000508784	ENSG00000151612	146998
ENST00000514334	ENSG00000251687	147005
ENST00000364444	ENSG00000201314	147009
ENST00000570186	ENSG00000260303	147010
ENST00000503593	ENSG00000251024	147011
ENST00000507726	ENSG00000248809	147013
ENST00000401236	ENSG00000216055	147017
ENST00000296581	ENSG00000164167	147018
ENST00000504313	ENSG00000250673	147025
ENST00000510996	ENSG00000251010	147026
ENST00000432059	ENSG00000120519	147027
ENST00000384453	ENSG00000207182	147038
ENST00000281321	ENSG00000151615	147039
ENST00000584185	ENSG00000264323	147040
ENST00000513335	ENSG00000137473	147041
ENST00000515530	ENSG00000248764	147049
ENST00000513711	ENSG00000248346	147051
ENST00000565538	ENSG00000260090	147053
ENST00000408442	ENSG00000221369	147054
ENST00000473673	ENSG00000241281	147055
ENST00000514351	ENSG00000249004	147056
ENST00000358556	ENSG00000151617	147057
ENST00000511083	ENSG00000251254	147064
ENST00000509370	ENSG00000251688	147066
ENST00000508072	ENSG00000251298	147067
ENST00000508208	ENSG00000164168	147069
ENST00000322396	ENSG00000164169	147072
ENST00000336498	ENSG00000071205	147078
ENST00000517142	ENSG00000252951	147079
ENST00000578951	ENSG00000264274	147080
ENST00000460609	ENSG00000240014	147081
ENST00000604653	ENSG00000270387	147085
ENST00000344721	ENSG00000151623	147089
ENST00000514843	ENSG00000250354	147095
ENST00000504437	ENSG00000251418	147099
ENST00000364976	ENSG00000201846	147100
ENST00000504874	ENSG00000250357	147101
ENST00000434169	ENSG00000225176	147102
ENST00000504394	ENSG00000249317	147103
ENST00000458836	ENSG00000239168	147105
ENST00000507849	ENSG00000249752	147106
ENST00000504755	ENSG00000250252	147107
ENST00000503100	ENSG00000248210	147108
ENST00000511993	ENSG00000234828	147110
ENST00000505781	ENSG00000250905	147112
ENST00000505898	ENSG00000251482	147115
ENST00000365461	ENSG00000202331	147116
ENST00000384393	ENSG00000207121	147117
ENST00000505586	ENSG00000250704	147118
ENST00000296550	ENSG00000170390	147119
ENST00000459053	ENSG00000238721	147124
ENST00000535741	ENSG00000198589	147125
ENST00000514501	ENSG00000248521	147134
ENST00000507934	ENSG00000249690	147136
ENST00000317605	ENSG00000181541	147137
ENST00000408308	ENSG00000221235	147138
ENST00000342688	ENSG00000183432	147140
ENST00000516642	ENSG00000252451	147142
ENST00000505168	ENSG00000235606	147145
ENST00000274065	ENSG00000145425	147146
ENST00000364394	ENSG00000201264	147161
ENST00000386062	ENSG00000208797	147163
ENST00000514152	ENSG00000109686	147170
ENST00000603472	ENSG00000270681	147173
ENST00000504587	ENSG00000249012	147179
ENST00000455694	ENSG00000189099	147180
ENST00000507181	ENSG00000250350	147182
ENST00000516735	ENSG00000252544	147183
ENST00000603264	ENSG00000270265	147184
ENST00000508847	ENSG00000251611	147185
ENST00000435205	ENSG00000164142	147188
ENST00000408730	ENSG00000221657	147194
ENST00000517210	ENSG00000253019	147195
ENST00000508664	ENSG00000251603	147196
ENST00000263985	ENSG00000059691	147197
ENST00000514269	ENSG00000251455	147205
ENST00000513617	ENSG00000249184	147212
ENST00000515805	ENSG00000249708	147213
ENST00000510416	ENSG00000249818	147214
ENST00000507949	ENSG00000248991	147215
ENST00000515329	ENSG00000251249	147216
ENST00000517268	ENSG00000253077	147219
ENST00000499452	ENSG00000245954	147222
ENST00000504799	ENSG00000250706	147223
ENST00000504957	ENSG00000251377	147224
ENST00000579090	ENSG00000266244	147226
ENST00000476053	ENSG00000244544	147227
ENST00000603643	ENSG00000270302	147228
ENST00000605407	ENSG00000270883	147229
ENST00000603766	ENSG00000270750	147230
ENST00000281708	ENSG00000109670	147231
ENST00000605147	ENSG00000270751	147240
ENST00000583685	ENSG00000264678	147244
ENST00000604157	ENSG00000268471	147246
ENST00000493479	ENSG00000243417	147249
ENST00000496058	ENSG00000240669	147250
ENST00000304385	ENSG00000170006	147251
ENST00000515789	ENSG00000248571	147254
ENST00000304337	ENSG00000169989	147255
ENST00000451320	ENSG00000164144	147256
ENST00000511141	ENSG00000250980	147263
ENST00000516566	ENSG00000252375	147267
ENST00000414628	ENSG00000231841	147269
ENST00000511601	ENSG00000137460	147270
ENST00000515232	ENSG00000249022	147272
ENST00000437508	ENSG00000109654	147275
ENST00000516221	ENSG00000252030	147283
ENST00000364916	ENSG00000201786	147284
ENST00000505539	ENSG00000213406	147285
ENST00000240488	ENSG00000121211	147287
ENST00000578990	ENSG00000263596	147292
ENST00000471592	ENSG00000243883	147293
ENST00000409663	ENSG00000121210	147294
ENST00000602666	ENSG00000250771	147303
ENST00000502774	ENSG00000248208	147304
ENST00000260010	ENSG00000137462	147306
ENST00000347063	ENSG00000145428	147307
ENST00000505051	ENSG00000249309	147314
ENST00000274063	ENSG00000145423	147318
ENST00000516372	ENSG00000252181	147319
ENST00000584770	ENSG00000264137	147320
ENST00000339452	ENSG00000197410	147322
ENST00000513721	ENSG00000249200	147325
ENST00000505711	ENSG00000250609	147328
ENST00000499023	ENSG00000171566	147329
ENST00000363480	ENSG00000200350	147339
ENST00000507985	ENSG00000248611	147344
ENST00000302068	ENSG00000171564	147345
ENST00000302053	ENSG00000171560	147352
ENST00000404648	ENSG00000171557	147354
ENST00000502525	ENSG00000121207	147367
ENST00000506966	ENSG00000249074	147369
ENST00000515071	ENSG00000249041	147375
ENST00000502989	ENSG00000249692	147376
ENST00000281722	ENSG00000151962	147378
ENST00000410650	ENSG00000222582	147381
ENST00000516795	ENSG00000252604	147382
ENST00000511017	ENSG00000250538	147383
ENST00000329476	ENSG00000185149	147385
ENST00000608762	ENSG00000250910	147387
ENST00000513660	ENSG00000249924	147388
ENST00000311277	ENSG00000164114	147409
ENST00000505390	ENSG00000250205	147425
ENST00000502884	ENSG00000250398	147426
ENST00000605504	ENSG00000271606	147427
ENST00000503579	ENSG00000249247	147428
ENST00000511811	ENSG00000249770	147429
ENST00000503854	ENSG00000248748	147430
ENST00000514997	ENSG00000248548	147431
ENST00000505004	ENSG00000249127	147432
ENST00000506989	ENSG00000249698	147433
ENST00000515039	ENSG00000248420	147434
ENST00000503214	ENSG00000249386	147435
ENST00000505577	ENSG00000251223	147436
ENST00000506452	ENSG00000248907	147437
ENST00000510572	ENSG00000251407	147438
ENST00000508265	ENSG00000251244	147439
ENST00000393832	ENSG00000164116	147448
ENST00000569449	ENSG00000260244	147452
ENST00000264424	ENSG00000061918	147457
ENST00000537611	ENSG00000256394	147460
ENST00000506072	ENSG00000151790	147463
ENST00000433477	ENSG00000256043	147469
ENST00000512179	ENSG00000249013	147470
ENST00000408262	ENSG00000221189	147471
ENST00000510753	ENSG00000251511	147472
ENST00000511399	ENSG00000251283	147473
ENST00000507972	ENSG00000249479	147475
ENST00000512609	ENSG00000248912	147476
ENST00000502773	ENSG00000145431	147477
ENST00000503505	ENSG00000248629	147487
ENST00000508378	ENSG00000250622	147489
ENST00000516541	ENSG00000252350	147490
ENST00000516715	ENSG00000252524	147491
ENST00000264428	ENSG00000109738	147492
ENST00000362989	ENSG00000199859	147499
ENST00000511007	ENSG00000249819	147501
ENST00000393815	ENSG00000120251	147504
ENST00000578227	ENSG00000263738	147515
ENST00000507108	ENSG00000234111	147517
ENST00000408691	ENSG00000221618	147520
ENST00000507296	ENSG00000249275	147521
ENST00000363651	ENSG00000200521	147522
ENST00000508460	ENSG00000249627	147523
ENST00000513850	ENSG00000250475	147524
ENST00000585682	ENSG00000164125	147525
ENST00000503611	ENSG00000248429	147533
ENST00000505620	ENSG00000251073	147539
ENST00000513067	ENSG00000250604	147540
ENST00000296529	ENSG00000164124	147545
ENST00000512016	ENSG00000251429	147558
ENST00000460056	ENSG00000171509	147561
ENST00000362764	ENSG00000199634	147562
ENST00000510606	ENSG00000248387	147563
ENST00000502566	ENSG00000249901	147564
ENST00000379205	ENSG00000205208	147574
ENST00000511912	ENSG00000171503	147578
ENST00000607547	ENSG00000271817	147585
ENST00000307720	ENSG00000171497	147586
ENST00000264433	ENSG00000052795	147589
ENST00000383976	ENSG00000206703	147591
ENST00000434826	ENSG00000164123	147597
ENST00000408387	ENSG00000221314	147600
ENST00000503348	ENSG00000248988	147601
ENST00000515543	ENSG00000249367	147602
ENST00000384251	ENSG00000206978	147603
ENST00000505478	ENSG00000109756	147604
ENST00000577188	ENSG00000266377	147605
ENST00000583455	ENSG00000264105	147606
ENST00000401270	ENSG00000216089	147613
ENST00000512823	ENSG00000248552	147620
ENST00000502846	ENSG00000250180	147621
ENST00000516170	ENSG00000251979	147622
ENST00000513718	ENSG00000250488	147623
ENST00000515689	ENSG00000250997	147624
ENST00000512652	ENSG00000249425	147625
ENST00000473701	ENSG00000242635	147626
ENST00000408435	ENSG00000221362	147627
ENST00000508189	ENSG00000249568	147628
ENST00000306100	ENSG00000168843	147629
ENST00000513093	ENSG00000249419	147635
ENST00000515074	ENSG00000251253	147636
ENST00000511318	ENSG00000248396	147637
ENST00000512831	ENSG00000248431	147638
ENST00000509766	ENSG00000251123	147639
ENST00000503478	ENSG00000250027	147640
ENST00000422287	ENSG00000145414	147643
ENST00000509840	ENSG00000250547	147648
ENST00000511901	ENSG00000164128	147655
ENST00000338566	ENSG00000164129	147656
ENST00000425362	ENSG00000227283	147659
ENST00000280605	ENSG00000151005	147660
ENST00000358572	ENSG00000198498	147662
ENST00000577895	ENSG00000264535	147670
ENST00000503008	ENSG00000145416	147672
ENST00000609356	ENSG00000273449	147676
ENST00000517192	ENSG00000253001	147683
ENST00000436268	ENSG00000177803	147684
ENST00000509378	ENSG00000250746	147689
ENST00000512835	ENSG00000248546	147690
ENST00000508153	ENSG00000251162	147691
ENST00000411105	ENSG00000223037	147692
ENST00000506546	ENSG00000248162	147693
ENST00000507311	ENSG00000248771	147695
ENST00000364180	ENSG00000201050	147696
ENST00000510062	ENSG00000248329	147699
ENST00000513444	ENSG00000250227	147702
ENST00000495104	ENSG00000244146	147703
ENST00000408897	ENSG00000221891	147704
ENST00000605838	ENSG00000270960	147705
ENST00000514228	ENSG00000248645	147706
ENST00000359690	ENSG00000121089	147707
ENST00000596751	ENSG00000236941	147709
ENST00000329314	ENSG00000183439	147710
ENST00000513876	ENSG00000250486	147711
ENST00000508856	ENSG00000248632	147712
ENST00000510050	ENSG00000248229	147713
ENST00000503778	ENSG00000250887	147714
ENST00000512437	ENSG00000250712	147715
ENST00000494303	ENSG00000240674	147716
ENST00000507651	ENSG00000250430	147717
ENST00000512596	ENSG00000176979	147718
ENST00000508621	ENSG00000249617	147722
ENST00000503032	ENSG00000250374	147723
ENST00000610019	ENSG00000273097	147724
ENST00000506087	ENSG00000170088	147726
ENST00000226725	ENSG00000109466	147728
ENST00000364104	ENSG00000200974	147737
ENST00000413616	ENSG00000229894	147739
ENST00000261507	ENSG00000052802	147741
ENST00000513982	ENSG00000109472	147746
ENST00000384828	ENSG00000207559	147749
ENST00000514498	ENSG00000251596	147750
ENST00000515134	ENSG00000248287	147753
ENST00000508336	ENSG00000248327	147754
ENST00000509326	ENSG00000250725	147755
ENST00000507838	ENSG00000249500	147756
ENST00000061240	ENSG00000038295	147757
ENST00000517150	ENSG00000252959	147763
ENST00000583187	ENSG00000266254	147764
ENST00000383984	ENSG00000206711	147765
ENST00000514134	ENSG00000249675	147766
ENST00000506886	ENSG00000196104	147771
ENST00000391071	ENSG00000212373	147794
ENST00000509096	ENSG00000250150	147797
ENST00000493390	ENSG00000240772	147798
ENST00000512887	ENSG00000248913	147799
ENST00000410789	ENSG00000222721	147800
ENST00000604961	ENSG00000270336	147801
ENST00000506926	ENSG00000248601	147802
ENST00000359299	ENSG00000109511	147803
ENST00000393743	ENSG00000137628	147806
ENST00000459352	ENSG00000238744	147812
ENST00000511577	ENSG00000181381	147814
ENST00000384442	ENSG00000207171	147826
ENST00000261509	ENSG00000129116	147830
ENST00000506381	ENSG00000229226	147836
ENST00000507842	ENSG00000249623	147839
ENST00000383886	ENSG00000206613	147842
ENST00000491923	ENSG00000214676	147844
ENST00000508985	ENSG00000249609	147845
ENST00000364306	ENSG00000201176	147850
ENST00000306193	ENSG00000145439	147857
ENST00000364948	ENSG00000201818	147860
ENST00000506933	ENSG00000251445	147863
ENST00000284637	ENSG00000154447	147864
ENST00000472250	ENSG00000214671	147867
ENST00000510225	ENSG00000251171	147868
ENST00000511633	ENSG00000137601	147872
ENST00000513761	ENSG00000109572	147880
ENST00000393381	ENSG00000056050	147889
ENST00000582776	ENSG00000264713	147892
ENST00000425338	ENSG00000229204	147893
ENST00000503181	ENSG00000248625	147895
ENST00000508313	ENSG00000248319	147896
ENST00000509956	ENSG00000251200	147897
ENST00000508955	ENSG00000249955	147898
ENST00000361618	ENSG00000198948	147900
ENST00000515480	ENSG00000109576	147912
ENST00000511396	ENSG00000248822	147918
ENST00000507006	ENSG00000248739	147919
ENST00000504509	ENSG00000250266	147920
ENST00000509548	ENSG00000251061	147921
ENST00000511259	ENSG00000250082	147922
ENST00000325407	ENSG00000181359	147923
ENST00000515840	ENSG00000250968	147925
ENST00000515331	ENSG00000249943	147926
ENST00000516152	ENSG00000251961	147927
ENST00000505329	ENSG00000248872	147928
ENST00000513885	ENSG00000249525	147930
ENST00000509651	ENSG00000248755	147931
ENST00000512241	ENSG00000248339	147932
ENST00000399152	ENSG00000251176	147933
ENST00000508977	ENSG00000249297	147934
ENST00000506823	ENSG00000174473	147936
ENST00000513791	ENSG00000248637	147941
ENST00000500914	ENSG00000245213	147942
ENST00000476759	ENSG00000241652	147943
ENST00000265000	ENSG00000109586	147946
ENST00000408369	ENSG00000221296	147948
ENST00000507803	ENSG00000248774	147954
ENST00000296503	ENSG00000164104	147955
ENST00000609153	ENSG00000272870	147960
ENST00000296504	ENSG00000164105	147965
ENST00000296506	ENSG00000164106	147966
ENST00000498068	ENSG00000242882	147968
ENST00000517089	ENSG00000252898	147969
ENST00000563631	ENSG00000261646	147970
ENST00000359562	ENSG00000164107	147972
ENST00000515376	ENSG00000237125	147994
ENST00000561655	ENSG00000261672	148010
ENST00000447135	ENSG00000234801	148011
ENST00000413691	ENSG00000213370	148013
ENST00000515825	ENSG00000250043	148014
ENST00000512263	ENSG00000250708	148017
ENST00000511291	ENSG00000251216	148018
ENST00000515444	ENSG00000248174	148020
ENST00000511346	ENSG00000250957	148022
ENST00000504167	ENSG00000251213	148023
ENST00000393674	ENSG00000164117	148024
ENST00000457424	ENSG00000164118	148030
ENST00000508815	ENSG00000249875	148038
ENST00000584832	ENSG00000265846	148039
ENST00000296522	ENSG00000164120	148040
ENST00000515178	ENSG00000250596	148054
ENST00000507483	ENSG00000251584	148055
ENST00000502691	ENSG00000250760	148056
ENST00000274093	ENSG00000145451	148057
ENST00000359240	ENSG00000168594	148065
ENST00000511798	ENSG00000250200	148073
ENST00000585179	ENSG00000265493	148074
ENST00000507525	ENSG00000250431	148075
ENST00000502748	ENSG00000249411	148076
ENST00000510748	ENSG00000249284	148077
ENST00000502661	ENSG00000248551	148078
ENST00000506984	ENSG00000249945	148079
ENST00000408209	ENSG00000221136	148080
ENST00000513552	ENSG00000251174	148081
ENST00000515830	ENSG00000248574	148082
ENST00000280187	ENSG00000150625	148083
ENST00000514864	ENSG00000249106	148103
ENST00000505816	ENSG00000248249	148105
ENST00000503381	ENSG00000250372	148106
ENST00000584039	ENSG00000264130	148107
ENST00000393643	ENSG00000150627	148109
ENST00000364646	ENSG00000201516	148114
ENST00000280191	ENSG00000150628	148118
ENST00000296525	ENSG00000164122	148121
ENST00000512634	ENSG00000248980	148126
ENST00000503362	ENSG00000129128	148127
ENST00000503966	ENSG00000248480	148131
ENST00000509194	ENSG00000248388	148133
ENST00000280193	ENSG00000150630	148134
ENST00000510203	ENSG00000249458	148136
ENST00000508790	ENSG00000250263	148137
ENST00000410927	ENSG00000222859	148138
ENST00000512516	ENSG00000249008	148139
ENST00000264596	ENSG00000109674	148140
ENST00000506895	ENSG00000249084	148142
ENST00000264595	ENSG00000038002	148143
ENST00000507023	ENSG00000250131	148149
ENST00000365061	ENSG00000201931	148150
ENST00000408572	ENSG00000221499	148151
ENST00000503093	ENSG00000251416	148152
ENST00000507870	ENSG00000231171	148153
ENST00000507011	ENSG00000251504	148154
ENST00000516579	ENSG00000252388	148156
ENST00000517191	ENSG00000253000	148158
ENST00000472309	ENSG00000241877	148159
ENST00000364857	ENSG00000201727	148160
ENST00000390889	ENSG00000212191	148161
ENST00000506509	ENSG00000250839	148162
ENST00000512036	ENSG00000250993	148163
ENST00000511607	ENSG00000248921	148164
ENST00000508134	ENSG00000251025	148165
ENST00000506917	ENSG00000249883	148166
ENST00000512487	ENSG00000248197	148167
ENST00000503847	ENSG00000248770	148168
ENST00000512547	ENSG00000249460	148169
ENST00000423200	ENSG00000225356	148170
ENST00000510211	ENSG00000251336	148172
ENST00000515933	ENSG00000251742	148173
ENST00000509012	ENSG00000177822	148174
ENST00000513311	ENSG00000251433	148175
ENST00000505389	ENSG00000248266	148185
ENST00000408300	ENSG00000221227	148186
ENST00000511685	ENSG00000218336	148187
ENST00000516534	ENSG00000252343	148190
ENST00000515905	ENSG00000251714	148191
ENST00000509283	ENSG00000248816	148194
ENST00000513255	ENSG00000248694	148195
ENST00000408259	ENSG00000221186	148196
ENST00000608774	ENSG00000272646	148197
ENST00000438320	ENSG00000129187	148201
ENST00000506678	ENSG00000250636	148215
ENST00000502308	ENSG00000230219	148216
ENST00000609144	ENSG00000273180	148218
ENST00000610012	ENSG00000272784	148219
ENST00000578387	ENSG00000251359	148220
ENST00000403733	ENSG00000151718	148222
ENST00000516893	ENSG00000252702	148227
ENST00000516239	ENSG00000252048	148228
ENST00000511846	ENSG00000251128	148232
ENST00000459437	ENSG00000238319	148235
ENST00000323319	ENSG00000177300	148237
ENST00000541814	ENSG00000185758	148238
ENST00000458784	ENSG00000238596	148240
ENST00000514910	ENSG00000250292	148241
ENST00000582041	ENSG00000263395	148242
ENST00000510299	ENSG00000248376	148243
ENST00000504169	ENSG00000168564	148244
ENST00000394154	ENSG00000213434	148249
ENST00000457303	ENSG00000232648	148250
ENST00000302327	ENSG00000168556	148251
ENST00000608204	ENSG00000272744	148254
ENST00000459504	ENSG00000239116	148255
ENST00000326397	ENSG00000182552	148256
ENST00000516348	ENSG00000252157	148263
ENST00000334690	ENSG00000168538	148264
ENST00000364563	ENSG00000201433	148271
ENST00000515930	ENSG00000251739	148275
ENST00000308497	ENSG00000173320	148277
ENST00000505025	ENSG00000248206	148280
ENST00000510899	ENSG00000250726	148283
ENST00000296741	ENSG00000164303	148284
ENST00000479841	ENSG00000240159	148288
ENST00000408596	ENSG00000221523	148289
ENST00000488836	ENSG00000244512	148290
ENST00000430005	ENSG00000227765	148292
ENST00000317596	ENSG00000180712	148293
ENST00000610223	ENSG00000249096	148296
ENST00000393593	ENSG00000168310	148298
ENST00000516069	ENSG00000251878	148306
ENST00000605082	ENSG00000270426	148308
ENST00000605834	ENSG00000271646	148309
ENST00000605270	ENSG00000271538	148310
ENST00000513481	ENSG00000249056	148312
ENST00000522554	ENSG00000254233	148313
ENST00000523916	ENSG00000164305	148318
ENST00000314970	ENSG00000164306	148322
ENST00000281453	ENSG00000151725	148333
ENST00000515030	ENSG00000151726	148342
ENST00000506741	ENSG00000249138	148352
ENST00000508020	ENSG00000251139	148354
ENST00000511703	ENSG00000251230	148355
ENST00000581853	ENSG00000266698	148357
ENST00000507183	ENSG00000249173	148359
ENST00000503355	ENSG00000251147	148361
ENST00000580836	ENSG00000263458	148362
ENST00000505053	ENSG00000248517	148363
ENST00000505610	ENSG00000187821	148366
ENST00000509017	ENSG00000250754	148369
ENST00000508796	ENSG00000249520	148371
ENST00000578796	ENSG00000265619	148372
ENST00000281456	ENSG00000151729	148373
ENST00000458385	ENSG00000164323	148375
ENST00000504273	ENSG00000109762	148380
ENST00000505916	ENSG00000109771	148389
ENST00000514884	ENSG00000250410	148390
ENST00000335174	ENSG00000186352	148394
ENST00000264689	ENSG00000109775	148399
ENST00000384502	ENSG00000207231	148407
ENST00000378850	ENSG00000205129	148413
ENST00000307588	ENSG00000168491	148415
ENST00000512874	ENSG00000249679	148423
ENST00000284771	ENSG00000154553	148426
ENST00000284776	ENSG00000154556	148435
ENST00000411847	ENSG00000233110	148445
ENST00000447277	ENSG00000235902	148487
ENST00000384766	ENSG00000207497	148498
ENST00000456728	ENSG00000235149	148503
ENST00000459026	ENSG00000239034	148504
ENST00000410795	ENSG00000222727	148505
ENST00000296795	ENSG00000164342	148506
LRG_117t1	LRG_117	148508
ENST00000503432	ENSG00000109794	148512
ENST00000517204	ENSG00000253013	148515
ENST00000504462	ENSG00000250327	148527
ENST00000503108	ENSG00000251008	148532
ENST00000596414	ENSG00000269302	148533
ENST00000378802	ENSG00000145476	148534
ENST00000511608	ENSG00000164344	148538
ENST00000264692	ENSG00000088926	148547
ENST00000505103	ENSG00000251165	148552
ENST00000515328	ENSG00000213332	148554
ENST00000509111	ENSG00000272297	148557
ENST00000391085	ENSG00000212387	148559
ENST00000307161	ENSG00000168412	148560
ENST00000441802	ENSG00000083857	148561
ENST00000516573	ENSG00000252382	148572
ENST00000507644	ENSG00000250829	148573
ENST00000606881	ENSG00000272218	148574
ENST00000512569	ENSG00000249539	148575
ENST00000503037	ENSG00000249742	148576
ENST00000507776	ENSG00000250971	148577
ENST00000515222	ENSG00000249747	148578
ENST00000511385	ENSG00000250658	148580
ENST00000509058	ENSG00000250042	148581
ENST00000503677	ENSG00000250620	148582
ENST00000505334	ENSG00000251643	148583
ENST00000512464	ENSG00000251490	148584
ENST00000507817	ENSG00000250590	148586
ENST00000505488	ENSG00000249642	148589
ENST00000508710	ENSG00000249162	148591
ENST00000508231	ENSG00000213331	148592
ENST00000326866	ENSG00000179059	148594
ENST00000512729	ENSG00000179046	148595
ENST00000464002	ENSG00000241011	148603
ENST00000364215	ENSG00000201085	148604
ENST00000332517	ENSG00000184108	148605
ENST00000501322	ENSG00000247130	148606
ENST00000502419	ENSG00000248370	148609
ENST00000494861	ENSG00000242169	148610
ENST00000512800	ENSG00000248880	148611
ENST00000503580	ENSG00000249378	148617
ENST00000504783	ENSG00000250523	148618
ENST00000516466	ENSG00000252275	148619
ENST00000448646	ENSG00000180015	148620
ENST00000505178	ENSG00000249269	148622
ENST00000504165	ENSG00000251619	148623
ENST00000514297	ENSG00000250626	148624
ENST00000508799	ENSG00000250024	148625
ENST00000514966	ENSG00000251310	148626
ENST00000504057	ENSG00000249877	148627
ENST00000506915	ENSG00000205100	148628
ENST00000513681	ENSG00000250739	148630
ENST00000608299	ENSG00000272566	148631
ENST00000365345	ENSG00000202215	148632
ENST00000506276	ENSG00000245685	148633
ENST00000583642	ENSG00000266024	148634
ENST00000503609	ENSG00000250666	148638
ENST00000226798	ENSG00000109536	148639
ENST00000506434	ENSG00000249462	148646
ENST00000604941	ENSG00000271307	148647
ENST00000428444	ENSG00000251297	148648
ENST00000362702	ENSG00000199572	148649
ENST00000364275	ENSG00000201145	148650
ENST00000449051	ENSG00000224807	148651
ENST00000504750	ENSG00000205097	148652
ENST00000514074	ENSG00000250053	148654
ENST00000509500	ENSG00000214273	148655
ENST00000507604	ENSG00000249003	148656
ENST00000408480	ENSG00000221407	148657
ENST00000556779	ENSG00000258475	148658
ENST00000536428	ENSG00000250537	148659
ENST00000553598	ENSG00000258755	148661
ENST00000555191	ENSG00000258697	148664
ENST00000554668	ENSG00000259063	148667
ENST00000538692	ENSG00000258834	148670
ENST00000556625	ENSG00000258389	148673
ENST00000554690	ENSG00000259034	148676
ENST00000440426	ENSG00000259128	148679
ENST00000506872	ENSG00000250020	148682
ENST00000512035	ENSG00000249430	148683
ENST00000283426	ENSG00000153404	148684
ENST00000362670	ENSG00000199540	148686
ENST00000328278	ENSG00000185028	148688
ENST00000563761	ENSG00000261434	148689
ENST00000296824	ENSG00000164366	148690
ENST00000565521	ENSG00000260774	148692
ENST00000264932	ENSG00000073578	148693
ENST00000512642	ENSG00000248925	148712
ENST00000264933	ENSG00000249915	148713
ENST00000504656	ENSG00000250848	148722
ENST00000316418	ENSG00000063438	148724
ENST00000515583	ENSG00000214278	148732
ENST00000509301	ENSG00000250645	148733
ENST00000408966	ENSG00000221990	148738
ENST00000512944	ENSG00000180104	148739
ENST00000342584	ENSG00000188242	148750
ENST00000607286	ENSG00000225138	148753
ENST00000264938	ENSG00000066230	148754
